Id,Lot Frontage,Lot Area,Neighborhood,Overall Qual,Year Built,Year Remod/Add,Exterior 1st,Exterior 2nd,Exter Qual,Foundation,Bsmt Qual,Bsmt Cond,Total Bsmt SF,Heating QC,Central Air,Gr Liv Area,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Finish,Garage Cars,Garage Area,Garage Qual,Paved Drive,Mo Sold,Yr Sold,SalePrice,total bath,total sf,age,Neighborhood Interaction,overall SF Interaction
1,141,31770,0,6,1960,1960,BrkFace,Plywood,3,CBlock,3,4,1080.0,2,1,1656,3,7,Typ,2,3,2.0,528.0,3,2,5,2010,215000,2.0,3264.0,50,0.0,19584.0
1052,96,12474,10,10,2007,2008,VinylSd,VinylSd,5,PConc,5,3,1682.0,5,1,2332,5,9,Typ,1,3,3.0,846.0,3,3,8,2008,426000,3.5,4860.0,1,48600.0,48600.0
622,80,9600,0,5,1950,2007,MetalSd,MetalSd,4,CBlock,3,3,1113.0,4,1,1113,4,5,Typ,1,1,1.0,264.0,3,3,7,2009,147000,1.0,2490.0,59,0.0,12450.0
913,64,8574,4,6,1916,2000,Stucco,Stucco,4,BrkTil,3,3,816.0,5,1,1232,4,6,Typ,1,1,2.0,440.0,3,3,10,2009,147500,1.0,2488.0,93,9952.0,14928.0
1058,104,14418,10,9,2007,2007,VinylSd,VinylSd,5,PConc,5,3,1950.0,5,1,1950,5,7,Typ,1,3,3.0,706.0,3,3,5,2008,383000,3.0,4606.0,1,46060.0,41454.0
2348,80,10400,3,7,1988,1988,Wd Sdng,Wd Sdng,3,CBlock,4,3,1845.0,4,1,1872,3,6,Typ,1,3,2.0,604.0,3,3,6,2006,241500,2.0,4321.0,18,12963.0,30247.0
1527,63,15564,4,6,1914,1995,Wd Sdng,Wd Shng,3,BrkTil,4,3,676.0,5,1,1264,3,6,Typ,0,1,2.0,400.0,3,3,1,2008,147500,1.0,2340.0,94,9360.0,14040.0
1011,101,13543,7,8,2005,2005,VinylSd,VinylSd,4,PConc,5,3,1168.0,5,1,2500,5,9,Typ,1,3,3.0,683.0,3,3,7,2008,355000,3.5,4351.0,3,30457.0,34808.0
1332,50,6130,0,5,1924,1950,MetalSd,MetalSd,3,BrkTil,3,3,784.0,4,1,784,4,5,Typ,0,0,0.0,0.0,0,3,5,2008,109500,2.0,1568.0,84,0.0,7840.0
709,50,5925,0,2,1940,1950,MetalSd,MetalSd,3,BrkTil,0,0,0.0,2,0,612,3,4,Typ,0,1,1.0,308.0,3,1,10,2009,45000,1.0,920.0,69,0.0,1840.0
209,69,24090,4,7,1940,1950,MetalSd,MetalSd,3,CBlock,3,3,1032.0,5,1,2403,3,10,Typ,2,1,1.0,349.0,3,3,6,2010,244400,2.0,3784.0,70,15136.0,26488.0
619,80,9600,0,6,1953,1953,HdBoard,HdBoard,3,CBlock,3,3,1416.0,3,1,1644,3,7,Typ,2,3,2.0,418.0,3,3,10,2009,167000,2.0,3478.0,56,0.0,20868.0
2150,65,8158,4,7,2002,2002,VinylSd,VinylSd,4,PConc,4,3,860.0,5,1,1729,4,7,Typ,0,3,2.0,542.0,3,3,8,2007,200000,2.5,3131.0,5,12524.0,21917.0
2704,50,5220,0,5,1936,1950,Wd Sdng,Wd Shng,3,BrkTil,3,3,830.0,4,1,879,3,4,Typ,0,1,1.0,180.0,3,2,1,2006,80000,1.0,1889.0,70,0.0,9445.0
2839,60,8172,0,5,1955,1990,WdShing,Plywood,3,CBlock,3,3,864.0,3,1,864,3,5,Typ,0,1,2.0,572.0,3,1,4,2006,115000,2.0,2300.0,51,0.0,11500.0
1242,72,9000,0,6,1956,1956,Wd Sdng,Wd Sdng,3,CBlock,4,3,1196.0,4,1,1196,3,6,Typ,1,2,1.0,297.0,3,3,5,2008,139000,2.0,2689.0,52,0.0,16134.0
2714,74,7844,0,6,1978,1978,HdBoard,HdBoard,3,CBlock,3,3,672.0,3,1,1400,3,6,Typ,1,3,2.0,440.0,3,3,3,2006,149500,1.5,2512.0,28,0.0,15072.0
799,60,9084,0,4,1940,1950,MetalSd,MetalSd,3,CBlock,3,3,755.0,3,1,1510,3,7,Typ,1,1,1.0,296.0,2,2,10,2009,108000,2.0,2561.0,69,0.0,10244.0
1260,60,10800,0,4,1900,2000,MetalSd,MetalSd,3,BrkTil,0,0,0.0,3,0,1294,3,7,Typ,0,0,0.0,0.0,0,1,8,2008,106250,2.0,1294.0,108,0.0,5176.0
2107,74,8556,4,7,2006,2006,VinylSd,VinylSd,4,PConc,4,3,1240.0,5,1,1240,4,5,Typ,0,2,3.0,826.0,3,3,5,2007,194000,2.0,3306.0,1,13224.0,23142.0
2486,70,9100,0,5,1962,1962,Wd Sdng,Wd Sdng,3,CBlock,3,3,988.0,5,1,988,3,6,Typ,0,1,2.0,624.0,3,3,7,2006,129500,2.0,2600.0,44,0.0,13000.0
1911,63,8668,0,5,1968,1968,MetalSd,MetalSd,3,CBlock,3,3,1560.0,3,1,1560,3,8,Typ,0,1,3.0,792.0,3,3,5,2007,126000,2.0,3912.0,39,0.0,19560.0
896,70,11767,0,5,1950,1950,MetalSd,MetalSd,3,CBlock,2,3,1078.0,3,1,1368,3,6,Min1,0,2,1.0,195.0,3,3,6,2009,120000,2.0,2641.0,59,0.0,13205.0
272,70,8400,4,7,2004,2005,VinylSd,VinylSd,4,PConc,4,3,1473.0,5,1,1484,4,7,Typ,0,2,2.0,606.0,3,3,5,2010,213000,3.0,3563.0,6,14252.0,24941.0
2521,40,3874,1,8,1980,1980,Wd Sdng,Wd Sdng,4,CBlock,4,3,1226.0,3,1,1226,4,4,Typ,1,3,2.0,484.0,3,3,7,2006,190000,2.0,2936.0,26,2936.0,23488.0
2324,69,8076,2,6,1993,1994,HdBoard,HdBoard,3,PConc,4,3,1160.0,4,1,1169,3,6,Typ,1,3,2.0,402.0,3,3,7,2006,183500,2.0,2731.0,13,5462.0,16386.0
1953,93,10090,0,7,1963,1999,Plywood,Plywood,3,CBlock,3,3,725.0,3,1,1651,3,6,Typ,2,1,1.0,276.0,3,3,10,2007,172000,2.0,2652.0,44,0.0,18564.0
887,67,8877,0,4,1938,1958,MetalSd,MetalSd,3,CBlock,3,3,816.0,5,1,816,3,3,Typ,1,1,1.0,288.0,2,3,5,2009,100000,2.0,1920.0,71,0.0,7680.0
1479,85,11058,4,7,2007,2007,VinylSd,VinylSd,4,PConc,4,3,1564.0,5,1,1564,4,6,Typ,0,2,3.0,814.0,3,3,2,2008,218836,2.0,3942.0,1,15768.0,27594.0
1317,60,10800,0,6,1905,2000,Wd Sdng,Wd Sdng,3,BrkTil,2,3,482.0,5,0,1912,3,7,Typ,1,1,2.0,672.0,4,3,4,2008,163000,2.0,3066.0,103,0.0,18396.0
1750,59,10936,2,7,2006,2006,VinylSd,VinylSd,4,PConc,4,3,1510.0,5,1,1525,4,6,Typ,1,2,2.0,534.0,3,3,4,2007,206580,2.5,3569.0,1,7138.0,24983.0
2815,65,8461,4,6,2005,2006,VinylSd,VinylSd,4,PConc,4,3,728.0,5,1,1456,4,8,Typ,1,3,2.0,390.0,3,3,7,2006,163990,2.5,2574.0,1,10296.0,15444.0
2692,60,7518,0,5,1910,2004,AsbShng,Plywood,2,BrkTil,2,2,396.0,4,1,1330,3,7,Typ,0,1,1.0,390.0,3,1,7,2006,116500,1.0,2116.0,96,0.0,10580.0
1090,69,8010,2,7,2002,2003,VinylSd,VinylSd,4,PConc,4,3,840.0,5,1,1720,4,7,Typ,1,3,2.0,400.0,3,3,7,2008,188000,2.5,2960.0,6,5920.0,20720.0
1912,69,10050,0,5,1966,1966,HdBoard,HdBoard,3,CBlock,3,3,793.0,5,1,1280,3,6,Typ,1,3,2.0,432.0,3,3,6,2007,175000,2.0,2505.0,41,0.0,12525.0
1634,38,4740,7,8,1988,1988,CemntBd,CmentBd,4,CBlock,4,3,1166.0,4,1,1179,3,5,Typ,0,2,2.0,480.0,3,3,10,2007,182000,3.0,2825.0,19,19775.0,22600.0
1974,60,6978,0,5,1926,1980,MetalSd,MetalSd,4,BrkTil,3,3,850.0,3,1,960,3,5,Typ,0,2,2.0,576.0,3,3,4,2007,103000,1.0,2386.0,81,0.0,11930.0
1764,69,11400,8,10,2001,2002,VinylSd,VinylSd,5,PConc,5,3,2633.0,5,1,2633,5,8,Typ,2,2,3.0,804.0,3,3,3,2007,466500,3.5,6070.0,6,48560.0,60700.0
634,66,9240,0,6,1959,1998,MetalSd,MetalSd,4,CBlock,3,3,988.0,3,1,988,4,6,Typ,0,1,1.0,297.0,3,3,6,2009,149500,3.0,2273.0,50,0.0,13638.0
1683,24,2304,0,7,1978,1978,Plywood,Brk Cmn,3,CBlock,4,3,1061.0,3,1,1055,3,4,Typ,0,1,1.0,319.0,3,3,4,2007,142500,2.0,2435.0,29,0.0,17045.0
2199,54,7223,4,5,1926,1950,Stucco,Plywood,3,PConc,3,3,1290.0,3,1,1422,3,6,Typ,0,1,1.0,352.0,3,3,4,2007,136500,1.0,3064.0,81,12256.0,15320.0
2789,69,3612,0,6,1993,1994,VinylSd,VinylSd,3,PConc,4,3,630.0,5,1,1320,3,5,Typ,0,1,2.0,484.0,3,3,6,2006,137000,2.5,2434.0,13,0.0,14604.0
1018,63,12680,3,7,1988,1988,Plywood,Wd Sdng,4,CBlock,4,4,1675.0,5,1,1688,5,6,Typ,1,2,2.0,528.0,3,3,6,2008,226500,3.0,3891.0,20,11673.0,27237.0
14,85,10176,2,7,1990,1990,HdBoard,HdBoard,3,PConc,4,3,1300.0,4,1,1341,4,5,Typ,1,1,2.0,506.0,3,3,2,2010,171500,2.5,3147.0,20,6294.0,22029.0
2782,55,10780,4,5,1976,1976,MetalSd,MetalSd,3,CBlock,3,3,911.0,4,1,954,3,6,Typ,0,1,2.0,576.0,3,3,7,2006,132500,1.0,2441.0,30,9764.0,12205.0
2626,69,8544,0,3,1949,1950,Stucco,Stucco,3,Slab,0,0,0.0,2,0,1040,3,6,Typ,0,1,2.0,400.0,3,3,5,2006,87500,2.0,1440.0,57,0.0,4320.0
1175,79,10646,6,7,2001,2001,VinylSd,VinylSd,3,PConc,3,3,858.0,5,1,1789,3,7,Typ,1,3,2.0,546.0,3,3,6,2008,223000,3.5,3193.0,7,19158.0,22351.0
1232,80,8400,0,6,1962,2005,Wd Sdng,Wd Sdng,4,CBlock,3,3,1319.0,3,1,1537,4,7,Typ,1,2,2.0,462.0,3,3,7,2008,174000,2.5,3318.0,46,0.0,19908.0
2590,85,15428,0,5,1951,1991,MetalSd,MetalSd,3,CBlock,3,3,884.0,5,1,884,3,4,Typ,0,3,1.0,270.0,3,3,6,2006,142000,2.0,2038.0,55,0.0,10190.0
2463,81,11216,6,8,2006,2006,VinylSd,VinylSd,4,PConc,4,4,1489.0,5,1,1489,4,7,Typ,1,2,2.0,776.0,3,3,6,2006,232600,2.0,3754.0,0,22524.0,30032.0
2358,78,10140,3,6,1974,1999,HdBoard,HdBoard,3,CBlock,3,3,1040.0,2,1,1309,4,5,Typ,1,2,2.0,484.0,3,3,1,2006,181000,2.5,2833.0,32,8499.0,16998.0
2911,42,3964,0,6,1973,1973,CemntBd,CmentBd,3,CBlock,4,3,942.0,4,1,2521,3,10,Maj1,1,3,2.0,576.0,3,3,6,2006,151400,3.5,4039.0,33,0.0,24234.0
1699,98,11428,10,8,2006,2006,VinylSd,VinylSd,4,PConc,4,3,1626.0,5,1,1634,4,7,Typ,1,2,3.0,866.0,3,3,5,2007,250000,2.0,4126.0,1,41260.0,33008.0
115,80,10421,3,7,1988,1988,HdBoard,HdBoard,3,CBlock,4,3,980.0,3,1,1714,3,7,Typ,1,1,2.0,496.0,3,3,3,2010,196500,2.5,3190.0,22,9570.0,22330.0
1998,75,13500,0,7,1879,1987,Wd Sdng,Wd Sdng,3,PConc,3,3,819.0,3,1,2454,3,8,Typ,1,1,2.0,576.0,3,1,2,2007,185000,2.0,3849.0,128,0.0,26943.0
589,75,9000,3,6,1969,1969,HdBoard,HdBoard,3,CBlock,3,3,1216.0,3,1,1216,3,5,Typ,0,1,1.0,336.0,3,3,8,2009,113000,2.0,2768.0,40,8304.0,16608.0
1641,60,8089,7,8,2007,2007,MetalSd,MetalSd,4,PConc,4,3,1419.0,5,1,1419,4,7,Typ,1,2,2.0,567.0,3,3,10,2007,392000,3.0,3405.0,0,23835.0,27240.0
2821,35,9400,0,6,1975,1975,WdShing,Plywood,3,CBlock,4,4,945.0,3,1,980,3,4,Typ,0,0,0.0,0.0,0,3,10,2006,127500,2.0,1925.0,31,0.0,11550.0
1846,24,2117,6,6,2000,2000,MetalSd,MetalSd,4,PConc,4,3,756.0,5,1,1573,4,4,Typ,0,1,2.0,440.0,3,3,9,2007,177000,2.5,2769.0,7,16614.0,16614.0
1805,85,10625,6,6,2004,2004,VinylSd,VinylSd,4,PConc,4,3,1158.0,5,1,2443,4,9,Min2,1,2,3.0,744.0,3,3,6,2007,265000,2.5,4345.0,3,26070.0,26070.0
1853,106,8413,6,8,1998,1998,VinylSd,VinylSd,4,PConc,5,3,1220.0,5,1,2362,4,8,Typ,2,2,2.0,1105.0,4,3,6,2007,312500,3.5,4687.0,9,28122.0,37496.0
1321,75,13500,0,10,1893,2000,Wd Sdng,Wd Sdng,5,BrkTil,3,3,1237.0,4,1,2775,4,9,Typ,1,1,2.0,880.0,4,3,7,2008,325000,3.5,4892.0,115,0.0,48920.0
564,69,15676,4,8,1980,1980,VinylSd,VinylSd,4,CBlock,4,4,2014.0,4,1,2014,4,6,Maj1,2,2,3.0,864.0,3,3,4,2009,275000,3.0,4892.0,29,19568.0,39136.0
1771,82,9950,8,7,1995,1995,VinylSd,VinylSd,4,PConc,4,3,1203.0,5,1,2520,4,9,Typ,1,2,3.0,721.0,3,3,6,2007,290000,2.5,4444.0,12,35552.0,31108.0
90,39,15410,0,6,1974,2002,Plywood,Plywood,3,CBlock,3,3,1208.0,5,1,1494,3,7,Typ,2,3,2.0,461.0,3,3,4,2010,169000,3.0,3163.0,36,0.0,18978.0
2684,50,6000,0,5,1921,1950,Wd Sdng,Wd Shng,3,CBlock,3,3,616.0,4,1,616,3,4,Typ,0,1,1.0,205.0,3,3,6,2006,89000,1.0,1437.0,85,0.0,7185.0
13,63,8402,2,6,1998,1998,VinylSd,VinylSd,3,PConc,4,3,789.0,4,1,1465,3,7,Typ,1,3,2.0,393.0,3,3,5,2010,180400,2.5,2647.0,12,5294.0,15882.0
445,85,10655,10,8,2003,2004,VinylSd,VinylSd,4,PConc,4,3,3206.0,5,1,1629,4,7,Typ,1,2,3.0,880.0,3,3,10,2009,284000,3.0,5715.0,6,57150.0,45720.0
1914,70,10150,0,5,1958,1958,Wd Sdng,Wd Sdng,3,CBlock,3,3,912.0,5,1,912,3,5,Typ,0,2,1.0,275.0,3,3,7,2007,114500,1.0,2099.0,49,0.0,10495.0
2811,84,10084,4,7,2005,2006,VinylSd,VinylSd,4,PConc,4,3,1552.0,5,1,1552,4,7,Typ,0,2,3.0,782.0,3,3,7,2006,212900,2.0,3886.0,1,15544.0,27202.0
850,67,16285,4,7,2001,2002,VinylSd,VinylSd,4,PConc,4,3,1413.0,5,1,1430,4,6,Typ,0,2,2.0,605.0,3,3,6,2009,187100,2.0,3448.0,8,13792.0,24136.0
1844,34,3230,6,6,1999,1999,MetalSd,MetalSd,3,PConc,4,3,729.0,4,1,1458,3,5,Typ,1,1,2.0,440.0,3,3,6,2007,176000,2.5,2627.0,8,15762.0,15762.0
2225,69,21579,4,6,1968,1968,HdBoard,BrkFace,3,PConc,4,3,1488.0,5,1,1488,3,7,Typ,2,2,2.0,552.0,3,3,9,2007,215000,2.0,3528.0,39,14112.0,21168.0
1477,64,8320,4,7,2004,2004,VinylSd,VinylSd,4,PConc,4,3,770.0,5,1,1582,4,6,Typ,0,2,2.0,520.0,3,3,9,2008,185900,2.5,2872.0,4,11488.0,20104.0
399,60,6960,0,4,1970,1970,HdBoard,Plywood,3,CBlock,3,3,864.0,3,1,864,4,5,Typ,0,1,2.0,660.0,3,3,11,2009,120500,1.0,2388.0,39,0.0,9552.0
2431,60,21930,2,5,2005,2005,VinylSd,VinylSd,4,PConc,4,4,732.0,5,1,1838,3,7,Typ,1,3,2.0,372.0,3,3,7,2006,192140,2.5,2942.0,1,5884.0,14710.0
1605,60,6600,0,5,1982,2008,VinylSd,VinylSd,4,CBlock,3,3,816.0,5,1,816,4,5,Typ,1,1,1.0,264.0,3,3,10,2008,130500,1.0,1896.0,26,0.0,9480.0
897,50,8405,0,4,1945,1950,WdShing,Wd Shng,3,Slab,0,0,0.0,3,0,1529,3,9,Mod,0,1,1.0,240.0,3,1,4,2009,98000,2.0,1769.0,64,0.0,7076.0
1426,91,11778,4,9,2008,2008,VinylSd,VinylSd,4,PConc,4,3,2271.0,5,1,2276,5,7,Typ,2,2,3.0,1348.0,4,3,6,2008,475000,3.0,5895.0,0,23580.0,53055.0
2240,60,8967,0,5,1920,1950,MetalSd,MetalSd,3,BrkTil,2,1,961.0,4,1,1077,3,6,Maj2,0,1,1.0,338.0,1,1,11,2007,67000,1.0,2376.0,87,0.0,11880.0
1706,86,10562,10,8,2007,2007,VinylSd,VinylSd,4,PConc,5,3,1582.0,5,1,2161,5,8,Typ,1,3,3.0,789.0,3,3,11,2007,325624,2.5,4532.0,0,45320.0,36256.0
2252,44,12864,0,7,2002,2002,VinylSd,VinylSd,4,PConc,4,3,1409.0,5,1,1409,4,4,Typ,1,2,2.0,576.0,3,3,7,2007,245000,2.5,3394.0,5,0.0,23758.0
1136,66,13695,2,5,2004,2004,VinylSd,VinylSd,3,PConc,3,3,1114.0,5,1,1114,4,6,Typ,0,1,2.0,576.0,3,3,6,2008,159000,2.5,2804.0,4,5608.0,14020.0
1877,79,10289,0,5,1965,1965,MetalSd,MetalSd,3,CBlock,3,3,1073.0,3,1,1073,3,6,Typ,0,2,2.0,515.0,3,3,6,2007,156000,2.5,2661.0,42,0.0,13305.0
424,105,15431,10,10,2008,2008,VinylSd,VinylSd,5,PConc,5,3,3094.0,5,1,2402,5,10,Typ,2,3,3.0,672.0,3,3,4,2009,555000,3.0,6168.0,1,61680.0,61680.0
1182,69,11120,4,6,1984,1984,Plywood,Plywood,3,PConc,4,3,1232.0,3,1,1232,3,6,Typ,0,1,2.0,516.0,3,3,6,2008,162500,2.0,2980.0,24,11920.0,17880.0
2750,73,9069,2,6,1993,1993,HdBoard,HdBoard,4,PConc,4,3,1344.0,4,1,1440,4,8,Typ,0,1,4.0,920.0,3,3,4,2006,224500,4.0,3704.0,13,7408.0,22224.0
1016,69,47280,2,6,1950,1950,AsbShng,AsbShng,3,CBlock,3,3,1488.0,4,1,1488,3,6,Typ,1,2,2.0,738.0,3,3,7,2008,133000,2.5,3714.0,58,7428.0,22284.0
2436,63,7875,2,7,2003,2003,VinylSd,VinylSd,4,PConc,4,3,783.0,5,1,1509,4,8,Typ,1,3,2.0,393.0,3,3,7,2006,180000,2.5,2685.0,3,5370.0,18795.0
1607,60,6600,0,5,1982,2005,HdBoard,Plywood,3,CBlock,3,3,845.0,4,1,845,4,6,Typ,0,1,1.0,264.0,3,3,7,2008,134500,1.0,1954.0,26,0.0,9770.0
2337,66,13682,7,10,2006,2006,VinylSd,VinylSd,5,PConc,5,3,1410.0,5,1,2945,4,10,Typ,1,3,3.0,641.0,3,3,10,2006,438780,3.5,4996.0,0,34972.0,49960.0
1233,101,9150,0,6,1962,1962,Plywood,Plywood,3,CBlock,4,3,1099.0,4,1,1431,3,6,Typ,1,2,1.0,296.0,3,3,12,2008,165000,1.0,2826.0,46,0.0,16956.0
419,65,7150,0,5,1967,1967,HdBoard,HdBoard,3,CBlock,3,3,892.0,3,1,892,3,5,Typ,0,2,1.0,288.0,3,3,7,2009,100000,1.0,2072.0,42,0.0,10360.0
633,69,12285,0,7,1960,1960,Plywood,Plywood,3,CBlock,3,3,1329.0,4,1,1329,3,5,Typ,2,1,2.0,441.0,3,3,8,2009,176000,1.5,3099.0,49,0.0,21693.0
2722,102,17920,0,5,1955,1974,Wd Sdng,Plywood,3,CBlock,3,3,1763.0,3,1,1779,3,6,Typ,1,1,2.0,454.0,3,3,7,2006,170000,2.5,3996.0,51,0.0,19980.0
469,53,3684,2,7,2007,2007,VinylSd,VinylSd,4,PConc,4,3,1373.0,5,1,1555,4,7,Typ,1,3,3.0,660.0,3,3,6,2009,174000,2.0,3588.0,2,7176.0,25116.0
1365,62,7006,0,6,1925,1950,Stucco,Stucco,3,PConc,3,3,768.0,3,1,1236,3,6,Typ,1,1,1.0,384.0,3,3,8,2008,127000,3.0,2388.0,83,0.0,14328.0
1098,77,8390,2,7,1999,1999,VinylSd,VinylSd,3,PConc,4,3,831.0,5,1,1651,3,7,Typ,1,3,2.0,450.0,3,3,5,2008,185900,2.5,2932.0,9,5864.0,20524.0
711,50,5784,0,5,1938,1996,MetalSd,MetalSd,3,BrkTil,2,3,190.0,4,1,886,3,4,Typ,0,1,1.0,273.0,3,3,12,2009,91300,1.0,1349.0,71,0.0,6745.0
2808,70,9135,4,6,2003,2003,VinylSd,VinylSd,4,PConc,4,3,1682.0,5,1,1700,4,7,Typ,0,2,2.0,544.0,3,3,5,2006,200000,3.0,3926.0,3,15704.0,23556.0
1959,78,10496,0,6,1949,1950,Wd Sdng,Wd Sdng,3,CBlock,3,3,1040.0,5,1,1846,3,7,Typ,1,1,1.0,315.0,3,3,1,2007,143000,2.0,3201.0,58,0.0,19206.0
2720,69,13650,0,5,1958,1958,MetalSd,MetalSd,4,CBlock,3,3,1052.0,5,1,1920,4,8,Typ,1,1,2.0,451.0,3,3,7,2006,172500,3.0,3423.0,48,0.0,17115.0
2170,67,8308,0,4,1963,1963,VinylSd,VinylSd,3,CBlock,3,3,1088.0,3,1,1088,3,4,Typ,0,1,2.0,520.0,3,2,6,2007,110000,1.0,2696.0,44,0.0,10784.0
603,69,9450,0,4,1957,1957,Wd Sdng,Wd Sdng,3,CBlock,3,3,1040.0,3,1,1362,3,6,Typ,1,2,3.0,768.0,3,3,5,2009,140000,2.0,3170.0,52,0.0,12680.0
2113,78,9317,4,6,2006,2006,VinylSd,VinylSd,4,PConc,4,3,1314.0,4,1,1314,4,6,Typ,1,2,2.0,440.0,3,3,3,2007,176432,2.0,3068.0,1,12272.0,18408.0
1146,69,7153,2,6,1991,1991,HdBoard,HdBoard,3,CBlock,4,3,1278.0,4,1,1294,4,6,Typ,0,2,2.0,496.0,3,3,6,2008,179200,3.0,3068.0,17,6136.0,18408.0
2105,68,8814,4,7,2005,2007,VinylSd,VinylSd,4,PConc,4,3,1274.0,5,1,1274,4,6,Typ,0,2,2.0,508.0,3,3,1,2007,203000,3.0,3056.0,2,12224.0,21392.0
1786,83,9849,6,7,2007,2007,VinylSd,VinylSd,4,PConc,4,3,1689.0,5,1,1689,4,7,Typ,0,2,3.0,954.0,3,3,6,2007,248328,2.0,4332.0,0,25992.0,30324.0
961,79,14463,5,9,2008,2008,CemntBd,CmentBd,5,PConc,5,3,1641.0,5,1,1641,5,7,Typ,0,3,3.0,885.0,3,3,1,2009,316500,3.0,4167.0,1,20835.0,37503.0
1405,50,5190,0,7,1948,1950,BrkFace,Plywood,3,CBlock,3,3,570.0,3,1,1079,3,5,Typ,1,1,1.0,249.0,3,3,1,2008,125600,1.0,1898.0,60,0.0,13286.0
1324,65,9750,0,5,1959,1959,MetalSd,MetalSd,3,CBlock,3,3,984.0,4,1,984,2,5,Typ,0,1,1.0,308.0,3,1,6,2008,110000,2.0,2276.0,49,0.0,11380.0
1986,50,6000,0,4,1920,1950,MetalSd,MetalSd,3,PConc,3,3,960.0,4,1,960,2,5,Typ,0,1,1.0,308.0,3,3,7,2007,108500,1.0,2228.0,87,0.0,8912.0
307,66,8712,0,5,1952,1952,Wd Sdng,Wd Sdng,2,CBlock,3,3,540.0,3,0,1044,2,4,Typ,0,1,2.0,504.0,3,1,6,2010,55993,1.0,2088.0,58,0.0,10440.0
180,69,11851,0,5,1948,2009,VinylSd,VinylSd,3,BrkTil,3,3,1027.0,5,1,1633,4,7,Typ,1,1,1.0,240.0,3,3,6,2010,129000,1.0,2900.0,62,0.0,14500.0
2896,54,13811,5,6,1987,1987,HdBoard,HdBoard,3,CBlock,4,4,1112.0,4,1,1137,4,5,Typ,1,1,2.0,551.0,3,3,7,2006,176000,3.0,2800.0,19,14000.0,16800.0
668,83,10143,0,6,1963,1963,HdBoard,HdBoard,3,CBlock,3,3,1380.0,2,1,1380,3,6,Typ,0,1,1.0,364.0,3,3,6,2009,154000,1.5,3124.0,46,0.0,18744.0
1582,93,18265,5,6,1986,1986,Plywood,HdBoard,4,CBlock,4,4,1256.0,5,1,1256,4,6,Typ,1,1,2.0,578.0,3,3,3,2008,180000,2.0,3090.0,22,15450.0,18540.0
2285,44,4224,0,5,1976,1976,CemntBd,CmentBd,3,PConc,4,3,1142.0,3,1,1142,3,6,Typ,1,3,2.0,528.0,3,3,8,2007,134000,2.5,2812.0,31,0.0,14060.0
2079,84,12615,0,6,1950,2001,WdShing,Wd Shng,3,CBlock,3,4,1202.0,3,1,2158,4,7,Typ,1,1,2.0,576.0,3,3,6,2007,243000,3.0,3936.0,57,0.0,23616.0
2272,85,14536,5,8,2002,2003,VinylSd,VinylSd,4,PConc,4,3,1616.0,5,1,1629,4,9,Typ,1,3,3.0,808.0,3,3,11,2007,270000,3.0,4053.0,5,20265.0,32424.0
2250,71,9187,0,6,1983,1983,VinylSd,VinylSd,3,PConc,3,3,1084.0,3,1,1080,3,5,Typ,0,1,2.0,484.0,3,3,6,2007,134000,1.5,2648.0,24,0.0,15888.0
502,90,9900,8,7,1993,1993,HdBoard,HdBoard,4,PConc,4,3,1347.0,5,1,2646,4,9,Typ,1,2,3.0,656.0,3,3,4,2009,260000,3.5,4649.0,16,37192.0,32543.0
2166,64,8333,4,7,2006,2006,VinylSd,VinylSd,4,PConc,4,3,738.0,4,1,1491,4,7,Typ,1,2,2.0,484.0,3,3,5,2007,168675,2.5,2713.0,1,10852.0,18991.0
1622,69,10147,2,6,1994,1994,HdBoard,HdBoard,3,PConc,4,3,392.0,4,1,1694,3,7,Typ,1,3,2.0,398.0,3,3,3,2007,160000,2.5,2484.0,13,4968.0,14904.0
1299,44,5914,0,5,1890,1996,Wd Sdng,HdBoard,3,BrkTil,2,3,684.0,4,1,1080,4,5,Typ,0,0,0.0,0.0,0,1,9,2008,95000,1.0,1764.0,118,0.0,8820.0
832,79,11646,4,6,2005,2006,VinylSd,VinylSd,4,PConc,4,3,704.0,5,1,1422,4,7,Typ,1,3,2.0,440.0,3,3,7,2009,173000,2.5,2566.0,4,10264.0,15396.0
2470,60,7200,6,7,2006,2006,VinylSd,VinylSd,4,PConc,4,4,1293.0,5,1,1301,4,5,Typ,1,2,2.0,572.0,3,3,8,2006,187750,3.0,3166.0,0,18996.0,22162.0
1017,46,20544,3,7,1986,1991,Plywood,Plywood,3,CBlock,4,3,791.0,4,1,2093,3,7,Typ,1,3,2.0,542.0,3,3,11,2008,215000,2.5,3426.0,22,10278.0,23982.0
1384,69,9981,0,5,1967,1967,MetalSd,MetalSd,3,CBlock,3,3,1073.0,4,1,1073,3,6,Typ,0,2,1.0,270.0,3,3,3,2008,120000,1.0,2416.0,41,0.0,12080.0
1790,70,8251,6,7,2005,2006,VinylSd,VinylSd,4,PConc,4,4,1494.0,5,1,1506,4,7,Typ,1,2,2.0,672.0,3,3,4,2007,249000,3.0,3672.0,2,22032.0,25704.0
2530,78,10140,3,7,1967,1967,HdBoard,HdBoard,3,CBlock,3,3,1334.0,4,1,1334,3,7,Typ,0,2,2.0,477.0,3,3,4,2006,164500,3.0,3145.0,39,9435.0,22015.0
