Id,Lot Frontage,Lot Area,Neighborhood,Overall Qual,Year Built,Year Remod/Add,Exterior 1st,Exterior 2nd,Exter Qual,Foundation,Bsmt Qual,Bsmt Cond,Total Bsmt SF,Heating QC,Central Air,Gr Liv Area,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Finish,Garage Cars,Garage Area,Garage Qual,Paved Drive,Mo Sold,Yr Sold,SalePrice,total bath,total sf,age
1998,75,13500,OldTown,7,1879,1987,Wd Sdng,Wd Sdng,3,PConc,3,3,819.0,3,1,2454,3,8,Typ,1,,1,2.0,576.0,3,1,2,2007,185000,2.0,3849.0,128
589,75,9000,NWAmes,6,1969,1969,HdBoard,HdBoard,3,CBlock,3,3,1216.0,3,1,1216,3,5,Typ,0,,1,1.0,336.0,3,3,8,2009,113000,2.0,2768.0,40
1641,60,8089,StoneBr,8,2007,2007,MetalSd,MetalSd,4,PConc,4,3,1419.0,5,1,1419,4,7,Typ,1,,2,2.0,567.0,3,3,10,2007,392000,3.0,3405.0,0
2821,35,9400,Edwards,6,1975,1975,WdShing,Plywood,3,CBlock,4,4,945.0,3,1,980,3,4,Typ,0,,0,0.0,0.0,0,3,10,2006,127500,2.0,1925.0,31
1846,24,2117,Somerst,6,2000,2000,MetalSd,MetalSd,4,PConc,4,3,756.0,5,1,1573,4,4,Typ,0,,1,2.0,440.0,3,3,9,2007,177000,2.5,2769.0,7
1805,85,10625,Somerst,6,2004,2004,VinylSd,VinylSd,4,PConc,4,3,1158.0,5,1,2443,4,9,Min2,1,,2,3.0,744.0,3,3,6,2007,265000,2.5,4345.0,3
1853,106,8413,Somerst,8,1998,1998,VinylSd,VinylSd,4,PConc,5,3,1220.0,5,1,2362,4,8,Typ,2,,2,2.0,1105.0,4,3,6,2007,312500,3.5,4687.0,9
1321,75,13500,OldTown,10,1893,2000,Wd Sdng,Wd Sdng,5,BrkTil,3,3,1237.0,4,1,2775,4,9,Typ,1,,1,2.0,880.0,4,3,7,2008,325000,3.5,4892.0,115
564,69,15676,Veenker,8,1980,1980,VinylSd,VinylSd,4,CBlock,4,4,2014.0,4,1,2014,4,6,Maj1,2,,2,3.0,864.0,3,3,4,2009,275000,3.0,4892.0,29
1771,82,9950,NoRidge,7,1995,1995,VinylSd,VinylSd,4,PConc,4,3,1203.0,5,1,2520,4,9,Typ,1,,2,3.0,721.0,3,3,6,2007,290000,2.5,4444.0,12
90,39,15410,Sawyer,6,1974,2002,Plywood,Plywood,3,CBlock,3,3,1208.0,5,1,1494,3,7,Typ,2,,3,2.0,461.0,3,3,4,2010,169000,3.0,3163.0,36
2684,50,6000,BrkSide,5,1921,1950,Wd Sdng,Wd Shng,3,CBlock,3,3,616.0,4,1,616,3,4,Typ,0,,1,1.0,205.0,3,3,6,2006,89000,1.0,1437.0,85
13,63,8402,Gilbert,6,1998,1998,VinylSd,VinylSd,3,PConc,4,3,789.0,4,1,1465,3,7,Typ,1,,3,2.0,393.0,3,3,5,2010,180400,2.5,2647.0,12
445,85,10655,NridgHt,8,2003,2004,VinylSd,VinylSd,4,PConc,4,3,3206.0,5,1,1629,4,7,Typ,1,,2,3.0,880.0,3,3,10,2009,284000,3.0,5715.0,6
1914,70,10150,NAmes,5,1958,1958,Wd Sdng,Wd Sdng,3,CBlock,3,3,912.0,5,1,912,3,5,Typ,0,,2,1.0,275.0,3,3,7,2007,114500,1.0,2099.0,49
2811,84,10084,CollgCr,7,2005,2006,VinylSd,VinylSd,4,PConc,4,3,1552.0,5,1,1552,4,7,Typ,0,,2,3.0,782.0,3,3,7,2006,212900,2.0,3886.0,1
850,67,16285,CollgCr,7,2001,2002,VinylSd,VinylSd,4,PConc,4,3,1413.0,5,1,1430,4,6,Typ,0,,2,2.0,605.0,3,3,6,2009,187100,2.0,3448.0,8
1844,34,3230,Somerst,6,1999,1999,MetalSd,MetalSd,3,PConc,4,3,729.0,4,1,1458,3,5,Typ,1,,1,2.0,440.0,3,3,6,2007,176000,2.5,2627.0,8
2225,69,21579,Crawfor,6,1968,1968,HdBoard,BrkFace,3,PConc,4,3,1488.0,5,1,1488,3,7,Typ,2,,2,2.0,552.0,3,3,9,2007,215000,2.0,3528.0,39
1477,64,8320,CollgCr,7,2004,2004,VinylSd,VinylSd,4,PConc,4,3,770.0,5,1,1582,4,6,Typ,0,,2,2.0,520.0,3,3,9,2008,185900,2.5,2872.0,4
399,60,6960,NAmes,4,1970,1970,HdBoard,Plywood,3,CBlock,3,3,864.0,3,1,864,4,5,Typ,0,,1,2.0,660.0,3,3,11,2009,120500,1.0,2388.0,39
2431,60,21930,Gilbert,5,2005,2005,VinylSd,VinylSd,4,PConc,4,4,732.0,5,1,1838,3,7,Typ,1,,3,2.0,372.0,3,3,7,2006,192140,2.5,2942.0,1
1605,60,6600,Mitchel,5,1982,2008,VinylSd,VinylSd,4,CBlock,3,3,816.0,5,1,816,4,5,Typ,1,,1,1.0,264.0,3,3,10,2008,130500,1.0,1896.0,26
897,50,8405,Edwards,4,1945,1950,WdShing,Wd Shng,3,Slab,0,0,0.0,3,0,1529,3,9,Mod,0,,1,1.0,240.0,3,1,4,2009,98000,2.0,1769.0,64
1426,91,11778,CollgCr,9,2008,2008,VinylSd,VinylSd,4,PConc,4,3,2271.0,5,1,2276,5,7,Typ,2,,2,3.0,1348.0,4,3,6,2008,475000,3.0,5895.0,0
2240,60,8967,IDOTRR,5,1920,1950,MetalSd,MetalSd,3,BrkTil,2,1,961.0,4,1,1077,3,6,Maj2,0,,1,1.0,338.0,1,1,11,2007,67000,1.0,2376.0,87
1706,86,10562,NridgHt,8,2007,2007,VinylSd,VinylSd,4,PConc,5,3,1582.0,5,1,2161,5,8,Typ,1,,3,3.0,789.0,3,3,11,2007,325624,2.5,4532.0,0
2252,44,12864,Mitchel,7,2002,2002,VinylSd,VinylSd,4,PConc,4,3,1409.0,5,1,1409,4,4,Typ,1,,2,2.0,576.0,3,3,7,2007,245000,2.5,3394.0,5
1136,66,13695,SawyerW,5,2004,2004,VinylSd,VinylSd,3,PConc,3,3,1114.0,5,1,1114,4,6,Typ,0,,1,2.0,576.0,3,3,6,2008,159000,2.5,2804.0,4
1877,79,10289,NAmes,5,1965,1965,MetalSd,MetalSd,3,CBlock,3,3,1073.0,3,1,1073,3,6,Typ,0,,2,2.0,515.0,3,3,6,2007,156000,2.5,2661.0,42
424,105,15431,NridgHt,10,2008,2008,VinylSd,VinylSd,5,PConc,5,3,3094.0,5,1,2402,5,10,Typ,2,,3,3.0,672.0,3,3,4,2009,555000,3.0,6168.0,1
1182,69,11120,Veenker,6,1984,1984,Plywood,Plywood,3,PConc,4,3,1232.0,3,1,1232,3,6,Typ,0,,1,2.0,516.0,3,3,6,2008,162500,2.0,2980.0,24
2750,73,9069,SawyerW,6,1993,1993,HdBoard,HdBoard,4,PConc,4,3,1344.0,4,1,1440,4,8,Typ,0,,1,4.0,920.0,3,3,4,2006,224500,4.0,3704.0,13
1016,69,47280,Gilbert,6,1950,1950,AsbShng,AsbShng,3,CBlock,3,3,1488.0,4,1,1488,3,6,Typ,1,,2,2.0,738.0,3,3,7,2008,133000,2.5,3714.0,58
2436,63,7875,Gilbert,7,2003,2003,VinylSd,VinylSd,4,PConc,4,3,783.0,5,1,1509,4,8,Typ,1,,3,2.0,393.0,3,3,7,2006,180000,2.5,2685.0,3
1607,60,6600,Mitchel,5,1982,2005,HdBoard,Plywood,3,CBlock,3,3,845.0,4,1,845,4,6,Typ,0,,1,1.0,264.0,3,3,7,2008,134500,1.0,1954.0,26
2337,66,13682,StoneBr,10,2006,2006,VinylSd,VinylSd,5,PConc,5,3,1410.0,5,1,2945,4,10,Typ,1,,3,3.0,641.0,3,3,10,2006,438780,3.5,4996.0,0
1233,101,9150,NAmes,6,1962,1962,Plywood,Plywood,3,CBlock,4,3,1099.0,4,1,1431,3,6,Typ,1,,2,1.0,296.0,3,3,12,2008,165000,1.0,2826.0,46
419,65,7150,NAmes,5,1967,1967,HdBoard,HdBoard,3,CBlock,3,3,892.0,3,1,892,3,5,Typ,0,,2,1.0,288.0,3,3,7,2009,100000,1.0,2072.0,42
633,69,12285,NAmes,7,1960,1960,Plywood,Plywood,3,CBlock,3,3,1329.0,4,1,1329,3,5,Typ,2,,1,2.0,441.0,3,3,8,2009,176000,1.5,3099.0,49
2722,102,17920,Sawyer,5,1955,1974,Wd Sdng,Plywood,3,CBlock,3,3,1763.0,3,1,1779,3,6,Typ,1,,1,2.0,454.0,3,3,7,2006,170000,2.5,3996.0,51
469,53,3684,Blmngtn,7,2007,2007,VinylSd,VinylSd,4,PConc,4,3,1373.0,5,1,1555,4,7,Typ,1,,3,3.0,660.0,3,3,6,2009,174000,2.0,3588.0,2
1365,62,7006,IDOTRR,6,1925,1950,Stucco,Stucco,3,PConc,3,3,768.0,3,1,1236,3,6,Typ,1,,1,1.0,384.0,3,3,8,2008,127000,3.0,2388.0,83
1098,77,8390,Gilbert,7,1999,1999,VinylSd,VinylSd,3,PConc,4,3,831.0,5,1,1651,3,7,Typ,1,,3,2.0,450.0,3,3,5,2008,185900,2.5,2932.0,9
711,50,5784,OldTown,5,1938,1996,MetalSd,MetalSd,3,BrkTil,2,3,190.0,4,1,886,3,4,Typ,0,,1,1.0,273.0,3,3,12,2009,91300,1.0,1349.0,71
2808,70,9135,CollgCr,6,2003,2003,VinylSd,VinylSd,4,PConc,4,3,1682.0,5,1,1700,4,7,Typ,0,,2,2.0,544.0,3,3,5,2006,200000,3.0,3926.0,3
1959,78,10496,NAmes,6,1949,1950,Wd Sdng,Wd Sdng,3,CBlock,3,3,1040.0,5,1,1846,3,7,Typ,1,,1,1.0,315.0,3,3,1,2007,143000,2.0,3201.0,58
2720,69,13650,Sawyer,5,1958,1958,MetalSd,MetalSd,4,CBlock,3,3,1052.0,5,1,1920,4,8,Typ,1,,1,2.0,451.0,3,3,7,2006,172500,3.0,3423.0,48
2170,67,8308,Edwards,4,1963,1963,VinylSd,VinylSd,3,CBlock,3,3,1088.0,3,1,1088,3,4,Typ,0,,1,2.0,520.0,3,2,6,2007,110000,1.0,2696.0,44
603,69,9450,NAmes,4,1957,1957,Wd Sdng,Wd Sdng,3,CBlock,3,3,1040.0,3,1,1362,3,6,Typ,1,,2,3.0,768.0,3,3,5,2009,140000,2.0,3170.0,52
2113,78,9317,CollgCr,6,2006,2006,VinylSd,VinylSd,4,PConc,4,3,1314.0,4,1,1314,4,6,Typ,1,,2,2.0,440.0,3,3,3,2007,176432,2.0,3068.0,1
1146,69,7153,SawyerW,6,1991,1991,HdBoard,HdBoard,3,CBlock,4,3,1278.0,4,1,1294,4,6,Typ,0,,2,2.0,496.0,3,3,6,2008,179200,3.0,3068.0,17
2105,68,8814,CollgCr,7,2005,2007,VinylSd,VinylSd,4,PConc,4,3,1274.0,5,1,1274,4,6,Typ,0,,2,2.0,508.0,3,3,1,2007,203000,3.0,3056.0,2
1786,83,9849,Somerst,7,2007,2007,VinylSd,VinylSd,4,PConc,4,3,1689.0,5,1,1689,4,7,Typ,0,,2,3.0,954.0,3,3,6,2007,248328,2.0,4332.0,0
961,79,14463,Timber,9,2008,2008,CemntBd,CmentBd,5,PConc,5,3,1641.0,5,1,1641,5,7,Typ,0,,3,3.0,885.0,3,3,1,2009,316500,3.0,4167.0,1
1405,50,5190,Edwards,7,1948,1950,BrkFace,Plywood,3,CBlock,3,3,570.0,3,1,1079,3,5,Typ,1,,1,1.0,249.0,3,3,1,2008,125600,1.0,1898.0,60
1324,65,9750,OldTown,5,1959,1959,MetalSd,MetalSd,3,CBlock,3,3,984.0,4,1,984,2,5,Typ,0,,1,1.0,308.0,3,1,6,2008,110000,2.0,2276.0,49
1986,50,6000,OldTown,4,1920,1950,MetalSd,MetalSd,3,PConc,3,3,960.0,4,1,960,2,5,Typ,0,,1,1.0,308.0,3,3,7,2007,108500,1.0,2228.0,87
307,66,8712,IDOTRR,5,1952,1952,Wd Sdng,Wd Sdng,2,CBlock,3,3,540.0,3,0,1044,2,4,Typ,0,,1,2.0,504.0,3,1,6,2010,55993,1.0,2088.0,58
180,69,11851,OldTown,5,1948,2009,VinylSd,VinylSd,3,BrkTil,3,3,1027.0,5,1,1633,4,7,Typ,1,,1,1.0,240.0,3,3,6,2010,129000,1.0,2900.0,62
2896,54,13811,Timber,6,1987,1987,HdBoard,HdBoard,3,CBlock,4,4,1112.0,4,1,1137,4,5,Typ,1,,1,2.0,551.0,3,3,7,2006,176000,3.0,2800.0,19
668,83,10143,NAmes,6,1963,1963,HdBoard,HdBoard,3,CBlock,3,3,1380.0,2,1,1380,3,6,Typ,0,,1,1.0,364.0,3,3,6,2009,154000,1.5,3124.0,46
1582,93,18265,Timber,6,1986,1986,Plywood,HdBoard,4,CBlock,4,4,1256.0,5,1,1256,4,6,Typ,1,,1,2.0,578.0,3,3,3,2008,180000,2.0,3090.0,22
2285,44,4224,MeadowV,5,1976,1976,CemntBd,CmentBd,3,PConc,4,3,1142.0,3,1,1142,3,6,Typ,1,,3,2.0,528.0,3,3,8,2007,134000,2.5,2812.0,31
2079,84,12615,Edwards,6,1950,2001,WdShing,Wd Shng,3,CBlock,3,4,1202.0,3,1,2158,4,7,Typ,1,,1,2.0,576.0,3,3,6,2007,243000,3.0,3936.0,57
2272,85,14536,Timber,8,2002,2003,VinylSd,VinylSd,4,PConc,4,3,1616.0,5,1,1629,4,9,Typ,1,,3,3.0,808.0,3,3,11,2007,270000,3.0,4053.0,5
2250,71,9187,Mitchel,6,1983,1983,VinylSd,VinylSd,3,PConc,3,3,1084.0,3,1,1080,3,5,Typ,0,,1,2.0,484.0,3,3,6,2007,134000,1.5,2648.0,24
502,90,9900,NoRidge,7,1993,1993,HdBoard,HdBoard,4,PConc,4,3,1347.0,5,1,2646,4,9,Typ,1,,2,3.0,656.0,3,3,4,2009,260000,3.5,4649.0,16
2166,64,8333,CollgCr,7,2006,2006,VinylSd,VinylSd,4,PConc,4,3,738.0,4,1,1491,4,7,Typ,1,,2,2.0,484.0,3,3,5,2007,168675,2.5,2713.0,1
1622,69,10147,Gilbert,6,1994,1994,HdBoard,HdBoard,3,PConc,4,3,392.0,4,1,1694,3,7,Typ,1,,3,2.0,398.0,3,3,3,2007,160000,2.5,2484.0,13
1299,44,5914,OldTown,5,1890,1996,Wd Sdng,HdBoard,3,BrkTil,2,3,684.0,4,1,1080,4,5,Typ,0,,0,0.0,0.0,0,1,9,2008,95000,1.0,1764.0,118
832,79,11646,CollgCr,6,2005,2006,VinylSd,VinylSd,4,PConc,4,3,704.0,5,1,1422,4,7,Typ,1,,3,2.0,440.0,3,3,7,2009,173000,2.5,2566.0,4
2470,60,7200,Somerst,7,2006,2006,VinylSd,VinylSd,4,PConc,4,4,1293.0,5,1,1301,4,5,Typ,1,,2,2.0,572.0,3,3,8,2006,187750,3.0,3166.0,0
1017,46,20544,NWAmes,7,1986,1991,Plywood,Plywood,3,CBlock,4,3,791.0,4,1,2093,3,7,Typ,1,,3,2.0,542.0,3,3,11,2008,215000,2.5,3426.0,22
1384,69,9981,Sawyer,5,1967,1967,MetalSd,MetalSd,3,CBlock,3,3,1073.0,4,1,1073,3,6,Typ,0,,2,1.0,270.0,3,3,3,2008,120000,1.0,2416.0,41
1790,70,8251,Somerst,7,2005,2006,VinylSd,VinylSd,4,PConc,4,4,1494.0,5,1,1506,4,7,Typ,1,,2,2.0,672.0,3,3,4,2007,249000,3.0,3672.0,2
2530,78,10140,NWAmes,7,1967,1967,HdBoard,HdBoard,3,CBlock,3,3,1334.0,4,1,1334,3,7,Typ,0,,2,2.0,477.0,3,3,4,2006,164500,3.0,3145.0,39
2893,69,8239,GrnHill,7,1986,1986,BrkFace,Wd Sdng,4,CBlock,0,0,0.0,4,1,1295,4,5,Typ,0,,2,1.0,312.0,3,3,11,2006,230000,2.0,1607.0,20
2027,69,5700,OldTown,7,1929,1990,Wd Sdng,Wd Shng,3,BrkTil,3,3,672.0,4,0,1344,4,6,Typ,1,,1,2.0,456.0,3,3,9,2007,140000,2.5,2472.0,78
683,60,7200,NAmes,5,1952,1952,MetalSd,MetalSd,3,CBlock,3,4,732.0,3,1,732,3,4,Typ,0,,1,1.0,240.0,3,3,9,2009,118900,2.0,1704.0,57
823,71,9178,CollgCr,8,2008,2008,VinylSd,VinylSd,4,PConc,4,3,1468.0,5,1,1468,4,6,Typ,1,,2,3.0,904.0,3,3,6,2009,239900,2.0,3840.0,1
2374,53,4043,NPkVill,6,1975,1975,Plywood,Plywood,3,CBlock,4,3,1069.0,4,1,1069,3,4,Typ,1,,2,2.0,440.0,3,3,7,2006,146300,2.0,2578.0,31
1594,69,4224,MeadowV,5,1975,1975,CemntBd,CmentBd,3,PConc,4,3,1040.0,4,1,1040,3,6,Typ,0,,1,2.0,499.0,3,3,6,2008,124000,1.0,2579.0,33
2049,75,11235,Sawyer,5,1963,1963,HdBoard,HdBoard,3,CBlock,4,3,925.0,3,1,999,3,6,Typ,0,,1,1.0,308.0,3,3,3,2007,130000,2.0,2232.0,44
1813,65,8450,SawyerW,7,2000,2001,VinylSd,VinylSd,3,PConc,4,3,1349.0,5,1,1349,3,6,Typ,0,,1,2.0,539.0,3,3,12,2007,179000,2.0,3237.0,7
365,99,11851,Gilbert,7,1990,1990,HdBoard,HdBoard,3,PConc,4,3,1424.0,5,1,1442,3,5,Typ,0,,2,2.0,500.0,3,3,5,2009,180500,2.0,3366.0,19
176,47,4608,OldTown,4,1945,1950,MetalSd,MetalSd,3,CBlock,3,3,747.0,3,1,747,3,4,Typ,0,,1,1.0,220.0,3,3,6,2010,80000,1.0,1714.0,65
510,78,9262,Somerst,8,2008,2009,CemntBd,CmentBd,4,PConc,4,3,1573.0,5,1,1578,5,7,Typ,1,,3,3.0,840.0,3,3,5,2009,287090,2.0,3991.0,1
1326,70,12702,OldTown,5,1956,1956,BrkFace,BrkFace,3,PConc,0,0,0.0,4,1,882,3,4,Typ,0,,1,1.0,308.0,3,3,12,2008,97000,1.0,1190.0,52
2423,69,2938,Blmngtn,7,2002,2002,VinylSd,VinylSd,4,PConc,4,3,1368.0,5,1,1511,4,5,Typ,1,,3,2.0,398.0,3,3,5,2006,246990,3.0,3277.0,4
1631,160,18160,Gilbert,6,1964,1964,HdBoard,HdBoard,3,CBlock,3,3,1302.0,2,1,1128,3,6,Typ,1,,1,2.0,480.0,3,2,3,2007,154204,2.0,2910.0,43
1263,76,11355,NAmes,7,1958,2001,HdBoard,HdBoard,3,CBlock,3,3,1312.0,5,1,1312,3,6,Typ,1,,2,2.0,495.0,3,3,4,2008,186000,1.5,3119.0,50
1046,21,1680,BrDale,5,1972,1972,HdBoard,HdBoard,3,CBlock,3,3,630.0,3,1,1302,3,6,Typ,0,,1,1.0,264.0,3,3,12,2008,111750,2.5,2196.0,36
47,110,14300,NridgHt,9,2003,2004,VinylSd,VinylSd,5,PConc,5,3,2846.0,5,1,2696,5,10,Typ,2,,3,3.0,958.0,3,3,6,2010,500000,3.5,6500.0,7
1424,65,10616,CollgCr,7,2007,2007,VinylSd,VinylSd,4,PConc,4,3,628.0,5,1,1356,4,6,Typ,1,,3,2.0,484.0,3,3,3,2008,177439,2.5,2468.0,1
429,96,11308,NridgHt,9,2008,2008,VinylSd,VinylSd,5,PConc,5,3,1104.0,5,1,2184,5,10,Typ,1,,3,3.0,836.0,3,3,7,2009,335000,3.5,4124.0,1
1031,80,10480,NWAmes,7,1976,1976,Plywood,Plywood,3,CBlock,3,3,803.0,3,1,1964,3,8,Typ,1,,2,2.0,483.0,3,3,9,2008,205000,2.5,3250.0,32
1635,35,5118,StoneBr,8,1990,1990,CemntBd,CmentBd,4,PConc,4,3,1312.0,4,1,1321,4,4,Typ,1,,2,2.0,484.0,3,3,8,2007,212000,2.0,3117.0,17
309,44,3811,Crawfor,8,2004,2005,CemntBd,CmentBd,4,PConc,5,3,1594.0,5,1,1646,4,5,Typ,1,,3,2.0,525.0,3,3,5,2010,246000,3.0,3765.0,6
1020,69,10825,NWAmes,7,1983,1983,WdShing,Plywood,4,CBlock,4,3,1260.0,3,1,1260,3,6,Typ,0,,1,2.0,598.0,3,3,7,2008,181900,3.0,3118.0,25
178,50,5500,OldTown,5,1929,2001,Wd Sdng,Wd Sdng,3,BrkTil,3,3,926.0,3,1,1316,3,6,Typ,0,,1,2.0,484.0,3,3,4,2010,130000,2.0,2726.0,81
1975,60,9600,OldTown,5,1910,2002,Wd Sdng,Wd Shng,3,BrkTil,2,2,264.0,5,1,1432,3,7,Typ,0,,1,2.0,360.0,3,3,5,2007,132000,2.0,2056.0,97
2096,75,9317,SawyerW,7,1994,2001,VinylSd,VinylSd,4,PConc,4,4,779.0,5,1,1958,4,7,Typ,1,,2,2.0,499.0,3,3,7,2007,220000,3.5,3236.0,13
865,69,11838,CollgCr,8,2001,2001,VinylSd,VinylSd,4,PConc,4,3,1753.0,5,1,1788,5,7,Typ,1,,2,2.0,522.0,3,3,6,2009,236500,2.0,4063.0,8
385,75,8004,Somerst,8,2009,2009,VinylSd,VinylSd,4,PConc,4,3,832.0,5,1,1935,3,8,Typ,0,,3,2.0,552.0,3,3,12,2009,263435,3.5,3319.0,0
1362,60,6876,IDOTRR,6,1938,1958,Wd Sdng,Wd Sdng,3,BrkTil,3,3,1272.0,3,1,1969,3,9,Min1,1,,1,2.0,400.0,3,3,11,2008,141000,2.0,3641.0,70
1091,69,8396,Gilbert,7,2003,2003,VinylSd,VinylSd,4,PConc,4,3,847.0,5,1,1986,4,9,Typ,1,,3,2.0,434.0,3,3,5,2008,213000,2.5,3267.0,5
317,73,9803,Timber,7,2009,2010,VinylSd,VinylSd,4,PConc,4,3,1214.0,5,1,1214,4,6,Typ,0,,2,2.0,520.0,3,3,1,2010,179781,2.0,2948.0,1
1076,48,6240,NridgHt,8,2006,2007,MetalSd,MetalSd,4,PConc,4,3,1342.0,5,1,1342,4,6,Typ,1,,3,2.0,550.0,3,3,6,2008,234250,3.0,3234.0,2
1573,69,15498,Timber,8,1976,1976,Stone,HdBoard,4,CBlock,4,3,1565.0,3,1,2898,4,10,Typ,1,,3,2.0,665.0,3,3,5,2008,287000,3.0,5128.0,32
485,69,12891,Gilbert,8,2002,2002,VinylSd,VinylSd,4,PConc,5,3,870.0,5,1,2004,4,8,Typ,1,,3,3.0,644.0,3,3,7,2009,257500,3.5,3518.0,7
2021,60,6180,BrkSide,6,1926,1950,Wd Sdng,Wd Sdng,3,BrkTil,3,3,960.0,3,0,986,3,5,Typ,1,,1,1.0,180.0,3,3,5,2007,102000,1.0,2126.0,81
2032,57,7449,IDOTRR,7,1930,1950,Wd Sdng,Wd Sdng,3,PConc,3,3,637.0,5,1,1108,4,6,Typ,1,,1,1.0,280.0,3,1,6,2007,139400,1.0,2025.0,77
2604,60,10410,OldTown,3,1915,1950,Wd Sdng,Wd Sdng,3,PConc,3,3,672.0,3,1,1214,3,6,Typ,0,,1,3.0,936.0,3,3,1,2006,105000,1.0,2822.0,91
1615,95,15865,NAmes,8,1970,1970,Wd Sdng,Wd Sdng,4,PConc,3,4,2217.0,5,1,2217,4,8,Typ,1,,1,2.0,621.0,3,3,10,2007,268000,3.0,5055.0,37
2736,69,19690,Edwards,6,1966,1966,Plywood,Plywood,4,CBlock,4,3,697.0,3,1,2201,4,8,Typ,1,,1,2.0,432.0,4,3,8,2006,274970,2.0,3330.0,40
473,43,3182,Blmngtn,7,2005,2006,VinylSd,VinylSd,4,PConc,4,3,1220.0,5,1,1220,4,5,Typ,1,,3,2.0,397.0,3,3,8,2009,180000,2.0,2837.0,4
1316,60,9600,OldTown,7,1928,2005,MetalSd,MetalSd,3,BrkTil,3,3,689.0,5,1,1378,4,7,Typ,1,,1,2.0,360.0,3,1,10,2008,161000,2.0,2427.0,80
244,60,11100,Edwards,4,1946,2006,MetalSd,MetalSd,3,CBlock,0,0,0.0,5,1,930,4,6,Typ,0,,1,1.0,308.0,3,3,4,2010,84900,1.0,1238.0,64
152,70,13587,NAmes,5,1958,1958,MetalSd,MetalSd,3,CBlock,3,3,988.0,3,1,988,3,5,Typ,0,,1,1.0,264.0,3,3,4,2010,119000,2.0,2240.0,52
1588,85,11447,Timber,8,2005,2006,VinylSd,VinylSd,4,PConc,5,3,1964.0,5,1,1964,4,7,Typ,1,,3,3.0,892.0,3,3,6,2008,370000,3.5,4820.0,3
2111,64,7242,CollgCr,7,2005,2006,VinylSd,VinylSd,4,PConc,4,3,1270.0,5,1,1270,4,6,Typ,0,,2,2.0,524.0,3,3,7,2007,175900,2.0,3064.0,2
813,64,7018,SawyerW,5,1979,1979,Plywood,Plywood,3,Slab,0,0,0.0,3,1,2240,3,12,Typ,0,,1,2.0,528.0,3,3,6,2009,142953,2.0,2768.0,30
1854,50,9466,Veenker,8,1994,1995,BrkFace,BrkFace,4,PConc,4,3,1494.0,5,1,1494,4,5,Typ,1,,3,2.0,478.0,3,3,5,2007,279700,2.5,3466.0,13
2575,70,8400,NAmes,5,1957,1957,BrkFace,BrkFace,3,CBlock,2,3,1179.0,4,1,1364,3,6,Typ,1,,2,1.0,331.0,3,3,3,2006,132000,1.5,2874.0,49
867,69,11050,CollgCr,9,2000,2000,VinylSd,VinylSd,4,PConc,5,3,1440.0,5,1,2153,5,8,Typ,2,,3,3.0,736.0,3,3,5,2009,313000,3.5,4329.0,9
2879,60,11040,IDOTRR,4,1920,1950,MetalSd,MetalSd,3,CBlock,3,3,637.0,4,1,1336,3,7,Typ,0,,1,1.0,570.0,3,3,9,2006,108000,1.5,2543.0,86
1494,60,6931,Edwards,7,2003,2004,VinylSd,VinylSd,4,PConc,4,3,746.0,5,1,1656,4,7,Typ,1,,3,2.0,397.0,3,3,7,2008,165400,2.5,2799.0,5
2771,65,12438,CollgCr,6,1995,1995,VinylSd,VinylSd,4,PConc,4,3,781.0,5,1,1499,4,6,Typ,1,,2,2.0,473.0,3,3,8,2006,187000,2.5,2753.0,11
496,174,15138,NoRidge,8,1995,1996,VinylSd,VinylSd,4,PConc,4,3,1462.0,5,1,2794,5,9,Typ,1,,3,3.0,810.0,3,3,7,2009,403000,3.5,5066.0,14
1651,69,12046,NWAmes,6,1976,1976,Plywood,Plywood,3,CBlock,3,3,848.0,3,1,2030,4,8,Typ,1,,3,2.0,551.0,3,3,6,2007,195000,2.5,3429.0,31
1913,100,9600,NAmes,6,1961,1961,WdShing,Wd Shng,3,CBlock,3,3,1218.0,3,1,1254,3,6,Typ,1,,2,2.0,525.0,3,3,5,2007,158500,2.0,2997.0,46
2790,90,11367,CollgCr,8,2002,2002,VinylSd,VinylSd,4,PConc,4,3,1065.0,5,1,1989,4,7,Typ,1,,3,2.0,586.0,3,3,11,2006,255000,3.5,3640.0,4
1541,56,26073,Crawfor,5,1956,1956,BrkFace,MetalSd,3,PConc,3,3,1898.0,5,1,1898,3,7,Typ,2,,1,2.0,484.0,3,3,4,2008,236500,2.5,4280.0,52
1684,65,7150,NAmes,5,1966,1966,HdBoard,HdBoard,3,CBlock,3,3,988.0,3,1,988,3,5,Typ,0,,1,1.0,360.0,3,3,11,2007,129250,2.0,2336.0,41
301,100,15602,Crawfor,7,1959,1997,BrkFace,Wd Sdng,3,CBlock,3,3,1501.0,3,1,1801,3,6,Typ,2,,3,2.0,484.0,3,3,3,2010,289000,3.0,3786.0,51
1569,76,10260,Mitchel,5,1976,1976,Plywood,Plywood,3,CBlock,0,0,0.0,3,1,1872,3,8,Typ,0,,1,2.0,484.0,3,3,11,2008,100000,3.0,2356.0,32
2153,69,12728,CollgCr,8,2001,2001,VinylSd,VinylSd,4,PConc,4,3,1531.0,5,1,2439,4,7,Typ,1,,3,2.0,560.0,3,3,1,2007,275000,3.5,4530.0,6
